Year,Month,Month Code,District Code,District,Number of Intercepts,Federally Participating Family Assistance Intercepts,Federally Participating Safety Net Non-Cash Intercepts,Federally Non-Participating Predetermined Grant/Aid to Dependent Children Intercepts,Federally Non-Participating Safety Net Cash Intercepts,Federally Non-Participating Safety Net Non-Cash Intercepts,Emergency Assistance for Families Intercepts,Excess Intercepts
2020,October,10,38,Rensselaer,8,1432.92,0,0,581.74,0,746.08,0
2020,October,10,39,Rockland,4,919,0,0,0,220.82,660,0
2020,October,10,40,St. Lawrence,0,0,0,0,0,0,0,0
2020,October,10,41,Saratoga,3,0,0,0,27.26,0,453.36,0
2020,October,10,42,Schenectady,1,0,0,0,1359.75,0,0,0
2020,October,10,43,Schoharie,0,0,0,0,0,0,0,0
2020,October,10,44,Schuyler,0,0,0,0,0,0,0,0
2020,October,10,45,Seneca,0,0,0,0,0,0,0,0
2020,October,10,46,Steuben,2,500,0,0,0,0,164.94,0
2020,October,10,47,Suffolk,81,11223.32,0,0,22844.51,13906.16,2600.07,0
2020,October,10,48,Sullivan,2,0,0,0,556.85,478.5,0,0
2020,October,10,49,Tioga,2,0,0,0,1000,1000,0,0
2020,October,10,50,Tompkins,0,0,0,0,0,0,0,0
2020,October,10,51,Ulster,2,212.5,0,0,1000,0,0,0
2020,October,10,52,Warren,0,0,0,0,0,0,0,0
2020,October,10,53,Washington,1,0,0,0,371.88,0,88.12,0
2020,October,10,54,Wayne,4,1125.24,0,0,656.7,0,0,0
2020,October,10,55,Westchester,41,3481.62,0,0,6815.45,0,6987.8,482.54
2020,October,10,56,Wyoming,0,0,0,0,0,0,0,0
2020,October,10,57,Yates,1,1249,0,0,0,0,0,0
2020,October,10,66,New York City,949,116338,94.1,0,351904.19,72296.96,86701.27,2576.43
2020,September,9,1,Albany,10,1424.86,0,0,2653,0,569,0
2020,September,9,2,Allegany,0,0,0,0,0,0,0,0
2020,September,9,3,Broome,3,0,904,0,500,0,0,0
2020,September,9,4,Cattaraugus,1,0,0,0,800,0,0,0
2020,September,9,5,Cayuga,4,921.42,226.33,0,919,0,0,0
2020,September,9,6,Chautauqua,1,0,0,0,101,0,198,0
2020,September,9,7,Chemung,3,189.99,0,0,361.75,0,418.01,0
2020,September,9,8,Chenango,1,1000,0,0,0,0,0,0
2020,September,9,9,Clinton,4,136,0,0,981,0,610,0
2020,September,9,10,Columbia,0,0,0,0,0,0,0,0
2020,September,9,11,Cortland,0,0,0,0,0,0,0,0
2020,September,9,12,Delaware,0,0,0,0,0,0,0,0
2020,September,9,13,Dutchess,2,630.07,0,0,172.23,0,0,0
2020,September,9,14,Erie,18,3420.78,0,0,4991.24,536.45,107.37,0
2020,September,9,15,Essex,0,0,0,0,0,0,0,0
2020,September,9,16,Franklin,0,0,0,0,0,0,0,0
2020,September,9,17,Fulton,1,434.59,0,0,0,0,0,0
2020,September,9,18,Genesee,0,0,0,0,0,0,0,0
2020,September,9,19,Greene,1,305,0,0,0,0,0,0
2020,September,9,20,Hamilton,0,0,0,0,0,0,0,0
2020,September,9,21,Herkimer,0,0,0,0,0,0,0,0
2020,September,9,22,Jefferson,2,298,0,0,500,247,150,0
2020,September,9,23,Lewis,0,0,0,0,0,0,0,0
2020,September,9,24,Livingston,3,100.42,0,0,1059.5,0,265.17,0
2020,September,9,25,Madison,0,0,0,0,0,0,0,0
2020,September,9,26,Monroe,74,15545.48,0,0,25748.94,8663.75,1982.95,0
2020,September,9,27,Montgomery,1,385.05,0,0,0,0,0,0
2020,September,9,28,Nassau,46,7860.59,0,0,17476.46,0,6976.62,0
2020,September,9,29,Niagara,7,1244.64,0,0,3181.67,0,0,0
2020,September,9,30,Oneida,7,925.65,0,0,1949.73,600,195,0
2020,September,9,31,Onondaga,6,1826,0,0,2509,0,125,0
2020,September,9,32,Ontario,3,67,0,0,799.85,0,0,0
2020,September,9,33,Orange,0,0,0,0,0,0,0,0
2020,September,9,34,Orleans,3,359.03,0,0,458.83,0,8.47,0
2020,September,9,35,Oswego,1,904,0,0,0,0,0,0
2020,September,9,36,Otsego,0,0,0,0,0,0,0,0
2020,September,9,37,Putnam,0,0,0,0,0,0,0,0
2020,September,9,38,Rensselaer,3,1339.1,0,0,798,0,0,0
2020,September,9,39,Rockland,3,540,0,0,0,1858.72,0,0
2020,September,9,40,St. Lawrence,0,0,0,0,0,0,0,0
2020,September,9,41,Saratoga,3,0,0,0,937.74,0,0,0
2020,September,9,42,Schenectady,5,0,0,0,1976,412.49,363.51,0
2020,September,9,43,Schoharie,0,0,0,0,0,0,0,0
2020,September,9,44,Schuyler,0,0,0,0,0,0,0,0
2020,September,9,45,Seneca,0,0,0,0,0,0,0,0
2020,September,9,46,Steuben,0,0,0,0,0,0,0,0
2020,September,9,47,Suffolk,78,11705.19,0,0,31600.9,7855.66,1458.58,0
2020,September,9,48,Sullivan,1,2499.11,0,0,0,0,0,0
2020,September,9,49,Tioga,0,0,0,0,0,0,0,0
2020,September,9,50,Tompkins,0,0,0,0,0,0,0,0
2020,September,9,51,Ulster,3,0.89,0,0,1685.17,0,0,0
2020,September,9,52,Warren,3,0,0,0,918.5,0,356,0
2020,September,9,53,Washington,1,159,0,0,0,0,0,0
2020,September,9,54,Wayne,0,0,0,0,0,0,0,0
2020,September,9,55,Westchester,13,578,0,0,5041.36,0,2036.01,0
2020,September,9,56,Wyoming,0,0,0,0,0,0,0,0
2020,September,9,57,Yates,0,0,0,0,0,0,0,0
2020,September,9,66,New York City,595,84865.09,171,0,262546.38,40768.15,63712.35,0
2020,AUGUST,8,1,Albany,3,0,0,0,832,500,0,0
2020,AUGUST,8,2,Allegany,0,0,0,0,0,0,0,0
2020,AUGUST,8,3,Broome,2,0,0,0,712.37,680.13,0,0
2020,AUGUST,8,4,Cattaraugus,0,0,0,0,0,0,0,0
2020,AUGUST,8,5,Cayuga,0,0,0,0,0,0,0,0
2020,AUGUST,8,6,Chautauqua,1,0,0,0,200,0,0,0
2020,AUGUST,8,7,Chemung,0,0,0,0,0,0,0,0
2020,AUGUST,8,8,Chenango,0,0,0,0,0,0,0,0
2020,AUGUST,8,9,Clinton,0,0,0,0,0,0,0,0
2020,AUGUST,8,10,Columbia,0,0,0,0,0,0,0,0
2020,AUGUST,8,11,Cortland,0,0,0,0,0,0,0,0
2020,AUGUST,8,12,Delaware,0,0,0,0,0,0,0,0
2020,AUGUST,8,13,Dutchess,2,1000,0,0,0,400,0,0
2020,AUGUST,8,14,Erie,7,942,0,0,4304,0,107,0
2020,AUGUST,8,15,Essex,1,0,0,0,0,0,111,0
2020,AUGUST,8,16,Franklin,0,0,0,0,0,0,0,0
2020,AUGUST,8,17,Fulton,0,0,0,0,0,0,0,0
2020,AUGUST,8,18,Genesee,1,0,0,0,0,0,490,0
2020,AUGUST,8,19,Greene,0,0,0,0,0,0,0,0
2020,AUGUST,8,20,Hamilton,0,0,0,0,0,0,0,0
2020,AUGUST,8,21,Herkimer,0,0,0,0,0,0,0,0
2020,AUGUST,8,22,Jefferson,1,0,0,0,127,0,0,0
2020,AUGUST,8,23,Lewis,0,0,0,0,0,0,0,0
2020,AUGUST,8,24,Livingston,1,0,0,0,0,0,355,0
2020,AUGUST,8,25,Madison,0,0,0,0,0,0,0,0
2020,AUGUST,8,26,Monroe,9,3642.5,0,0,3318.5,2500,189,0
2020,AUGUST,8,27,Montgomery,1,0,0,0,0,0,148,0
2020,AUGUST,8,28,Nassau,3,2223.73,0,0,300,0,628.77,0
2020,AUGUST,8,29,Niagara,3,750,0,0,0,403.25,671,0
2020,AUGUST,8,30,Oneida,0,0,0,0,0,0,0,0
2020,AUGUST,8,31,Onondaga,3,0,0,0,1751.65,0,828.35,0
2020,AUGUST,8,32,Ontario,0,0,0,0,0,0,0,0
2020,AUGUST,8,33,Orange,0,0,0,0,0,0,0,0
2020,AUGUST,8,34,Orleans,0,0,0,0,0,0,0,0
2020,AUGUST,8,35,Oswego,0,0,0,0,0,0,0,0
2020,AUGUST,8,36,Otsego,0,0,0,0,0,0,0,0
2020,AUGUST,8,37,Putnam,0,0,0,0,0,0,0,0
2020,AUGUST,8,38,Rensselaer,2,0,0,0,0,545.58,1204.42,0
2020,AUGUST,8,39,Rockland,1,0,0,0,0,293,0,0
2020,AUGUST,8,40,St. Lawrence,0,0,0,0,0,0,0,0
2020,AUGUST,8,41,Saratoga,0,0,0,0,0,0,0,0
2020,AUGUST,8,42,Schenectady,0,0,0,0,0,0,0,0
2020,AUGUST,8,43,Schoharie,0,0,0,0,0,0,0,0
2020,AUGUST,8,44,Schuyler,0,0,0,0,0,0,0,0
2020,AUGUST,8,45,Seneca,0,0,0,0,0,0,0,0
2020,AUGUST,8,46,Steuben,0,0,0,0,0,0,0,0
2020,AUGUST,8,47,Suffolk,11,130.75,0,0,6780,2500,701,0
2020,AUGUST,8,48,Sullivan,1,500,0,0,0,0,0,0
2020,AUGUST,8,49,Tioga,0,0,0,0,0,0,0,0
2020,AUGUST,8,50,Tompkins,0,0,0,0,0,0,0,0
2020,AUGUST,8,51,Ulster,3,88.27,0,0,361,0,421.73,0
2020,AUGUST,8,52,Warren,0,0,0,0,0,0,0,0
2020,AUGUST,8,53,Washington,2,462,0,0,0,0,89,0
2020,AUGUST,8,54,Wayne,0,0,0,0,0,0,0,0
2020,AUGUST,8,55,Westchester,6,0,0,0,6656.75,0,585,0
2020,AUGUST,8,56,Wyoming,0,0,0,0,0,0,0,0
2020,AUGUST,8,57,Yates,0,0,0,0,0,0,0,0
2020,AUGUST,8,66,New York City,157,30488.83,0,28.7,109753.99,11262.18,27459.72,1995.08
2020,July,7,1,Albany,0,0,0,0,0,0,0,0
2020,July,7,2,Allegany,0,0,0,0,0,0,0,0
2020,July,7,3,Broome,0,0,0,0,0,0,0,0
2020,July,7,4,Cattaraugus,0,0,0,0,0,0,0,0
2020,July,7,5,Cayuga,0,0,0,0,0,0,0,0
2020,July,7,6,Chautauqua,0,0,0,0,0,0,0,0
2020,July,7,7,Chemung,0,0,0,0,0,0,0,0
2020,July,7,8,Chenango,0,0,0,0,0,0,0,0
2020,July,7,9,Clinton,0,0,0,0,0,0,0,0
2020,July,7,10,Columbia,0,0,0,0,0,0,0,0
2020,July,7,11,Cortland,0,0,0,0,0,0,0,0
2020,July,7,12,Delaware,0,0,0,0,0,0,0,0
2020,July,7,13,Dutchess,0,0,0,0,0,0,0,0
2020,July,7,14,Erie,0,0,0,0,0,0,0,0
2020,July,7,15,Essex,0,0,0,0,0,0,0,0
2020,July,7,16,Franklin,0,0,0,0,0,0,0,0
2020,July,7,17,Fulton,0,0,0,0,0,0,0,0
2020,July,7,18,Genesee,0,0,0,0,0,0,0,0
2020,July,7,19,Greene,0,0,0,0,0,0,0,0
2020,July,7,20,Hamilton,0,0,0,0,0,0,0,0
2020,July,7,21,Herkimer,0,0,0,0,0,0,0,0
2020,July,7,22,Jefferson,0,0,0,0,0,0,0,0
2020,July,7,23,Lewis,0,0,0,0,0,0,0,0
2020,July,7,24,Livingston,0,0,0,0,0,0,0,0
2020,July,7,25,Madison,0,0,0,0,0,0,0,0
2020,July,7,26,Monroe,0,0,0,0,0,0,0,0
2020,July,7,27,Montgomery,0,0,0,0,0,0,0,0
2020,July,7,28,Nassau,0,0,0,0,0,0,0,0
2020,July,7,29,Niagara,0,0,0,0,0,0,0,0
2020,July,7,30,Oneida,0,0,0,0,0,0,0,0
2020,July,7,31,Onondaga,0,0,0,0,0,0,0,0
2020,July,7,32,Ontario,0,0,0,0,0,0,0,0
2020,July,7,33,Orange,0,0,0,0,0,0,0,0
2020,July,7,34,Orleans,0,0,0,0,0,0,0,0
2020,July,7,35,Oswego,0,0,0,0,0,0,0,0
2020,July,7,36,Otsego,0,0,0,0,0,0,0,0
2020,July,7,37,Putnam,0,0,0,0,0,0,0,0
2020,July,7,38,Rensselaer,0,0,0,0,0,0,0,0
2020,July,7,39,Rockland,0,0,0,0,0,0,0,0
2020,July,7,40,St. Lawrence,0,0,0,0,0,0,0,0
2020,July,7,41,Saratoga,0,0,0,0,0,0,0,0
2020,July,7,42,Schenectady,0,0,0,0,0,0,0,0
2020,July,7,43,Schoharie,0,0,0,0,0,0,0,0
2020,July,7,44,Schuyler,0,0,0,0,0,0,0,0
2020,July,7,45,Seneca,0,0,0,0,0,0,0,0
2020,July,7,46,Steuben,0,0,0,0,0,0,0,0
2020,July,7,47,Suffolk,0,0,0,0,0,0,0,0
2020,July,7,48,Sullivan,0,0,0,0,0,0,0,0
2020,July,7,49,Tioga,0,0,0,0,0,0,0,0
2020,July,7,50,Tompkins,0,0,0,0,0,0,0,0
2020,July,7,51,Ulster,0,0,0,0,0,0,0,0
2020,July,7,52,Warren,0,0,0,0,0,0,0,0
2020,July,7,53,Washington,0,0,0,0,0,0,0,0
2020,July,7,54,Wayne,0,0,0,0,0,0,0,0
2020,July,7,55,Westchester,0,0,0,0,0,0,0,0
2020,July,7,56,Wyoming,0,0,0,0,0,0,0,0
2020,July,7,57,Yates,0,0,0,0,0,0,0,0
2020,July,7,66,New York City,2,318.75,0,0,190,0,0,0
2020,June,6,1,Albany,4,1000,0,0,354,0,760,0
2020,June,6,2,Allegany,1,0,0,0,1250,0,0,0
2020,June,6,3,Broome,1,1050,0,0,200,0,0,0
2020,June,6,4,Cattaraugus,1,1135.51,0,0,0,0,114.49,0
2020,June,6,5,Cayuga,0,0,0,0,0,0,0,0
2020,June,6,6,Chautauqua,3,2250,0,0,7231.75,0,0,0
2020,June,6,7,Chemung,0,0,0,0,0,0,0,0
2020,June,6,8,Chenango,0,0,0,0,0,0,0,0
2020,June,6,9,Clinton,0,0,0,0,0,0,0,0
2020,June,6,10,Columbia,0,0,0,0,0,0,0,0
2020,June,6,11,Cortland,2,0,0,0,3448,0,0,0
2020,June,6,12,Delaware,0,0,0,0,0,0,0,0
2020,June,6,13,Dutchess,1,0,0,0,264,0,0,0
2020,June,6,14,Erie,10,56,0,0,4664.19,4322.63,560.7,0
2020,June,6,15,Essex,0,0,0,0,0,0,0,0
2020,June,6,16,Franklin,0,0,0,0,0,0,0,0
2020,June,6,17,Fulton,0,0,0,0,0,0,0,0
2020,June,6,18,Genesee,0,0,0,0,0,0,0,0
2020,June,6,19,Greene,0,0,0,0,0,0,0,0
2020,June,6,20,Hamilton,0,0,0,0,0,0,0,0
2020,June,6,21,Herkimer,0,0,0,0,0,0,0,0
2020,June,6,22,Jefferson,0,0,0,0,0,0,0,0
2020,June,6,23,Lewis,0,0,0,0,0,0,0,0
2020,June,6,24,Livingston,0,0,0,0,0,0,0,0
2020,June,6,25,Madison,0,0,0,0,0,0,0,0
2020,June,6,26,Monroe,2,1250,0,0,0,350,0,0
2020,June,6,27,Montgomery,0,0,0,0,0,0,0,0
2020,June,6,28,Nassau,3,0,0,0,915.58,0,199.67,0
2020,June,6,29,Niagara,0,0,0,0,0,0,0,0
2020,June,6,30,Oneida,0,0,0,0,0,0,0,0
2020,June,6,31,Onondaga,1,0,0,0,369,0,0,0
2020,June,6,32,Ontario,0,0,0,0,0,0,0,0
2020,June,6,33,Orange,1,500,0,0,0,0,0,0
2020,June,6,34,Orleans,0,0,0,0,0,0,0,0
2020,June,6,35,Oswego,2,500,0,0,308,0,0,0
2020,June,6,36,Otsego,1,1250,0,0,0,0,0,0
2020,June,6,37,Putnam,0,0,0,0,0,0,0,0
2020,June,6,38,Rensselaer,1,0,0,0,0,170,0,0
2020,June,6,39,Rockland,0,0,0,0,0,0,0,0
2020,June,6,40,St. Lawrence,0,0,0,0,0,0,0,0
2020,June,6,41,Saratoga,0,0,0,0,0,0,0,0
2020,June,6,42,Schenectady,1,0,0,0,0,0,175,0
2020,June,6,43,Schoharie,0,0,0,0,0,0,0,0
2020,June,6,44,Schuyler,0,0,0,0,0,0,0,0
2020,June,6,45,Seneca,0,0,0,0,0,0,0,0
2020,June,6,46,Steuben,1,0,0,0,220,0,0,0
2020,June,6,47,Suffolk,1,0,0,0,360,0,0,0
2020,June,6,48,Sullivan,1,0,0,0,1250,0,0,0
2020,June,6,49,Tioga,0,0,0,0,0,0,0,0
2020,June,6,50,Tompkins,0,0,0,0,0,0,0,0
2020,June,6,51,Ulster,1,0,0,0,11909,0,0,0
2020,June,6,52,Warren,0,0,0,0,0,0,0,0
2020,June,6,53,Washington,0,0,0,0,0,0,0,0
2020,June,6,54,Wayne,0,0,0,0,0,0,0,0
2020,June,6,55,Westchester,2,0,0,0,3069,0,0,0
2020,June,6,56,Wyoming,0,0,0,0,0,0,0,0
2020,June,6,57,Yates,0,0,0,0,0,0,0,0
2020,June,6,66,New York City,43,3381.07,0,0,41115.66,0,8254,0
2020,May,5,1,Albany,1,0,0,0,0,0,308.33,0
2020,May,5,2,Allegany,0,0,0,0,0,0,0,0
2020,May,5,3,Broome,0,0,0,0,0,0,0,0
2020,May,5,4,Cattaraugus,0,0,0,0,0,0,0,0
2020,May,5,5,Cayuga,0,0,0,0,0,0,0,0
2020,May,5,6,Chautauqua,1,0,0,0,550,0,450,0
2020,May,5,7,Chemung,0,0,0,0,0,0,0,0
2020,May,5,8,Chenango,0,0,0,0,0,0,0,0
2020,May,5,9,Clinton,0,0,0,0,0,0,0,0
2020,May,5,10,Columbia,0,0,0,0,0,0,0,0
2020,May,5,11,Cortland,0,0,0,0,0,0,0,0
2020,May,5,12,Delaware,0,0,0,0,0,0,0,0
2020,May,5,13,Dutchess,0,0,0,0,0,0,0,0
2020,May,5,14,Erie,5,3595,0,0,664,1832,87,0
2020,May,5,15,Essex,0,0,0,0,0,0,0,0
2020,May,5,16,Franklin,1,0,0,0,1000,0,0,0
2020,May,5,17,Fulton,0,0,0,0,0,0,0,0
2020,May,5,18,Genesee,1,382.25,0,0,0,0,0,0
2020,May,5,19,Greene,0,0,0,0,0,0,0,0
2020,May,5,20,Hamilton,0,0,0,0,0,0,0,0
2020,May,5,21,Herkimer,0,0,0,0,0,0,0,0
2020,May,5,22,Jefferson,1,0,0,0,368.75,0,0,0
2020,May,5,23,Lewis,0,0,0,0,0,0,0,0
2020,May,5,24,Livingston,0,0,0,0,0,0,0,0
2020,May,5,25,Madison,1,0,0,0,523,0,0,0
2020,May,5,26,Monroe,3,0,0,0,350,406,152,0
2020,May,5,27,Montgomery,0,0,0,0,0,0,0,0
2020,May,5,28,Nassau,0,0,0,0,0,0,0,0
2020,May,5,29,Niagara,2,306,0,0,0,1250,41.25,0
2020,May,5,30,Oneida,0,0,0,0,0,0,0,0
2020,May,5,31,Onondaga,2,0,0,0,708.5,0,0,0
2020,May,5,32,Ontario,0,0,0,0,0,0,0,0
2020,May,5,33,Orange,1,1250,0,0,0,0,0,0
2020,May,5,34,Orleans,0,0,0,0,0,0,0,0
2020,May,5,35,Oswego,0,0,0,0,0,0,0,0
2020,May,5,36,Otsego,0,0,0,0,0,0,0,0
2020,May,5,37,Putnam,0,0,0,0,0,0,0,0
2020,May,5,38,Rensselaer,1,400,0,0,0,0,0,0
2020,May,5,39,Rockland,0,0,0,0,0,0,0,0
2020,May,5,40,St. Lawrence,0,0,0,0,0,0,0,0
2020,May,5,41,Saratoga,0,0,0,0,0,0,0,0
2020,May,5,42,Schenectady,1,3104.15,0,0,649.8,575.89,719.83,0
2020,May,5,43,Schoharie,0,0,0,0,0,0,0,0
2020,May,5,44,Schuyler,0,0,0,0,0,0,0,0
2020,May,5,45,Seneca,0,0,0,0,0,0,0,0
2020,May,5,46,Steuben,1,258,0,0,0,0,0,0
2020,May,5,47,Suffolk,4,0,0,0,4409.51,0,351.49,0
2020,May,5,48,Sullivan,0,0,0,0,0,0,0,0
2020,May,5,49,Tioga,0,0,0,0,0,0,0,0
2020,May,5,50,Tompkins,0,0,0,0,0,0,0,0
2020,May,5,51,Ulster,0,0,0,0,0,0,0,0
2020,May,5,52,Warren,0,0,0,0,0,0,0,0
2020,May,5,53,Washington,0,0,0,0,0,0,0,0
2020,May,5,54,Wayne,0,0,0,0,0,0,0,0
2020,May,5,55,Westchester,0,0,0,0,0,0,0,0
2020,May,5,56,Wyoming,0,0,0,0,0,0,0,0
2020,May,5,57,Yates,0,0,0,0,0,0,0,0
2020,May,5,66,New York City,41,6364.32,0,0,18810.11,3693.93,8443.39,0
2020,April,4,1,Albany,5,12411,16102.5,29.25,0,204,3057,0
2020,April,4,2,Allegany,0,0,0,0,0,0,0,0
2020,April,4,3,Broome,0,0,0,0,0,0,0,0
2020,April,4,4,Cattaraugus,0,0,0,0,0,0,0,0
2020,April,4,5,Cayuga,0,0,0,0,0,0,0,0
2020,April,4,6,Chautauqua,1,589.5,981.5,0,0,0,0,0
2020,April,4,7,Chemung,0,0,0,0,0,0,0,0
2020,April,4,8,Chenango,0,0,0,0,0,0,0,0
2020,April,4,9,Clinton,0,0,0,0,0,0,0,0
2020,April,4,10,Columbia,0,0,0,0,0,0,0,0
2020,April,4,11,Cortland,1,1250,2500,0,0,0,1250,0
2020,April,4,12,Delaware,0,0,0,0,0,0,0,0
2020,April,4,13,Dutchess,1,2500,5000,0,0,0,1938.26,0
2020,April,4,14,Erie,7,7362.15,14500,2504.32,0,0,2497.82,0
2020,April,4,15,Essex,0,0,0,0,0,0,0,0
2020,April,4,16,Franklin,0,0,0,0,0,0,0,0
2020,April,4,17,Fulton,0,0,0,0,0,0,0,0
2020,April,4,18,Genesee,1,344.25,688.5,344.25,0,0,0,0
2020,April,4,19,Greene,1,361.25,722.5,0,0,142.14,219.11,0
2020,April,4,20,Hamilton,0,0,0,0,0,0,0,0
2020,April,4,21,Herkimer,0,0,0,0,0,0,0,0
2020,April,4,22,Jefferson,0,0,0,0,0,0,0,0
2020,April,4,23,Lewis,0,0,0,0,0,0,0,0
2020,April,4,24,Livingston,0,0,0,0,0,0,0,0
2020,April,4,25,Madison,0,0,0,0,0,0,0,0
2020,April,4,26,Monroe,5,2997.52,8892.5,0,0,0,3325.44,0
2020,April,4,27,Montgomery,1,2328,2500,0,0,0,0,0
2020,April,4,28,Nassau,1,618.5,709.5,0,0,0,0,0
2020,April,4,29,Niagara,3,2031,4062,1324.85,0,0,381,0
2020,April,4,30,Oneida,0,0,0,0,0,0,0,0
2020,April,4,31,Onondaga,1,2117,2500,0,0,0,0,0
2020,April,4,32,Ontario,0,0,0,0,0,0,0,0
2020,April,4,33,Orange,0,0,0,0,0,0,0,0
2020,April,4,34,Orleans,0,0,0,0,0,0,0,0
2020,April,4,35,Oswego,0,0,0,0,0,0,0,0
2020,April,4,36,Otsego,0,0,0,0,0,0,0,0
2020,April,4,37,Putnam,0,0,0,0,0,0,0,0
2020,April,4,38,Rensselaer,2,4440.5,5802.5,1362,0,0,0,0
2020,April,4,39,Rockland,0,0,0,0,0,0,0,0
2020,April,4,40,St. Lawrence,0,0,0,0,0,0,0,0
2020,April,4,41,Saratoga,0,0,0,0,0,0,0,0
2020,April,4,42,Schenectady,1,2195,2500,0,0,0,305,0
2020,April,4,43,Schoharie,1,2500,5000,0,0,0,0,0
2020,April,4,44,Schuyler,0,0,0,0,0,0,0,0
2020,April,4,45,Seneca,0,0,0,0,0,0,0,0
2020,April,4,46,Steuben,0,0,0,0,0,0,0,0
2020,April,4,47,Suffolk,4,525036.62,835000,0,0,0,4017,0
2020,April,4,48,Sullivan,1,434,868,0,0,0,434,0
2020,April,4,49,Tioga,0,0,0,0,0,0,0,0
2020,April,4,50,Tompkins,0,0,0,0,0,0,0,0
2020,April,4,51,Ulster,0,0,0,0,0,0,0,0
2020,April,4,52,Warren,0,0,0,0,0,0,0,0
2020,April,4,53,Washington,0,0,0,0,0,0,0,0
2020,April,4,54,Wayne,0,0,0,0,0,0,0,0
2020,April,4,55,Westchester,1,1250,2500,0,0,0,1250,0
2020,April,4,56,Wyoming,0,0,0,0,0,0,0,0
2020,April,4,57,Yates,0,0,0,0,0,0,0,0
2020,April,4,66,New York City,30,45171.5,74844.08,2185.2,0,600,15043.68,0
2020,March,3,1,Albany,4,2500,0,0,663.3,0,359.5,0
2020,March,3,2,Allegany,0,0,0,0,0,0,0,0
2020,March,3,3,Broome,0,0,0,0,0,0,0,0
2020,March,3,4,Cattaraugus,1,0,0,0,383,0,0,0
2020,March,3,5,Cayuga,2,0,0,0,1250,75,0,0
2020,March,3,6,Chautauqua,2,703,0,0,324,0,0,0
2020,March,3,7,Chemung,3,200,0,0,1604,0,0,0
2020,March,3,8,Chenango,0,0,0,0,0,0,0,0
2020,March,3,9,Clinton,0,0,0,0,0,0,0,0
2020,March,3,10,Columbia,1,1250,0,0,0,0,0,0
2020,March,3,11,Cortland,0,0,0,0,0,0,0,0
2020,March,3,12,Delaware,0,0,0,0,0,0,0,0
2020,March,3,13,Dutchess,3,681,0,0,1250,2331,0,0
2020,March,3,14,Erie,11,3869.5,0,0,2124.49,3718.62,178,0
2020,March,3,15,Essex,0,0,0,0,0,0,0,0
2020,March,3,16,Franklin,0,0,0,0,0,0,0,0
2020,March,3,17,Fulton,3,344.6,0,0,471.55,500,0,0
2020,March,3,18,Genesee,2,0,272.25,0,1820.98,0,0,0
2020,March,3,19,Greene,4,1209,0,0,2305.8,0,0,0
2020,March,3,20,Hamilton,0,0,0,0,0,0,0,0
2020,March,3,21,Herkimer,1,358.5,0,0,0,0,0,0
2020,March,3,22,Jefferson,0,0,0,0,0,0,0,0
2020,March,3,23,Lewis,0,0,0,0,0,0,0,0
2020,March,3,24,Livingston,0,0,0,0,0,0,0,0
2020,March,3,25,Madison,2,0,0,0,89.02,0,400.98,0
2020,March,3,26,Monroe,44,9977.68,3383.4,0,8809.91,7471.34,2233.15,0
2020,March,3,27,Montgomery,0,0,0,0,0,0,0,0
2020,March,3,28,Nassau,6,2317.6,0,0,728.5,0,0,0
2020,March,3,29,Niagara,4,500,0,0,933,0,0,0
2020,March,3,30,Oneida,7,2412.75,0,0,667,0,141.61,0
2020,March,3,31,Onondaga,8,1707.23,0,0,1939,1673.44,2507.33,0
2020,March,3,32,Ontario,5,326.02,0,0,3880.98,340.5,0,0
2020,March,3,33,Orange,1,0,0,0,1000,0,0,0
2020,March,3,34,Orleans,3,552.61,0,0,747.5,980.99,0,0
2020,March,3,35,Oswego,1,0,0,0,1000,0,0,0
2020,March,3,36,Otsego,0,0,0,0,0,0,0,0
2020,March,3,37,Putnam,1,0,0,0,398.5,0,0,0
2020,March,3,38,Rensselaer,5,1400.58,0,0,623,0,400,0
2020,March,3,39,Rockland,0,0,0,0,0,0,0,0
2020,March,3,40,St. Lawrence,1,360.75,0,0,0,0,0,0
2020,March,3,41,Saratoga,2,171.91,0,0,0,370.13,0,0
2020,March,3,42,Schenectady,6,797.19,0,0,205.7,0,2031.65,0
2020,March,3,43,Schoharie,0,0,0,0,0,0,0,0
2020,March,3,44,Schuyler,0,0,0,0,0,0,0,0
2020,March,3,45,Seneca,0,0,0,0,0,0,0,0
2020,March,3,46,Steuben,1,0,0,0,565.63,0,0,0
2020,March,3,47,Suffolk,34,4638.04,0,0,16938.65,2312.3,873,0
2020,March,3,48,Sullivan,1,25,0,0,50,0,0,0
2020,March,3,49,Tioga,0,0,0,0,0,0,0,0
2020,March,3,50,Tompkins,1,0,0,0,359.5,0,0,0
2020,March,3,51,Ulster,0,0,0,0,0,0,0,0
2020,March,3,52,Warren,1,0,0,0,424,0,0,0
2020,March,3,53,Washington,2,0,0,0,813,0,0,0
2020,March,3,54,Wayne,0,0,0,0,0,0,0,0
2020,March,3,55,Westchester,12,1250,0,0,1813,842.95,2270.9,0
2020,March,3,56,Wyoming,0,0,0,0,0,0,0,0
2020,March,3,57,Yates,0,0,0,0,0,0,0,0
2020,March,3,66,New York City,257,40975.45,0,0,141117.76,17842.98,29192.22,0
2020,February,2,1,Albany,9,135.7,0,0,2502.57,219.7,396.05,0
2020,February,2,2,Allegany,3,500.72,0,0,0,206,0,0
